callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
QTR8GE,,06a0e9,,,VCBI,OTHH,2020-03-31 21:49:51+00:00,2020-04-01 02:29:23+00:00,2020-04-01 00:00:00+00:00,7.1624908447265625,79.82801017114672,609.6,25.26064080707097,51.624496747862615,-15.24
AJT828,,a35d59,N316CM,B763,KMIA,KMIA,2020-03-31 21:49:53+00:00,2020-04-01 06:17:43+00:00,2020-04-01 00:00:00+00:00,25.797248452396715,-80.3750955833579,914.4,25.8057861328125,-80.17898559570312,525.78
NKS678,NK678,a8553c,N636NK,A320,KRSW,,2020-03-31 21:49:59+00:00,2020-04-01 00:00:58+00:00,2020-04-01 00:00:00+00:00,26.52490648172669,-81.7722437931941,304.8,41.82378736592955,-82.9079419513081,3215.64
DAL2125,DL2125,a45592,N379DN,,,KATL,2020-03-31 21:50:18+00:00,2020-04-01 00:46:29+00:00,2020-04-01 00:00:00+00:00,40.92802920583951,-112.2465029629794,3657.6,33.63180386818061,-84.40750122070312,411.48
NCA134,,8478ab,JA18KZ,B748,PANC,KORD,2020-03-31 21:50:25+00:00,2020-04-01 03:14:21+00:00,2020-04-01 00:00:00+00:00,61.1841647907839,-150.0057983398438,-304.8,41.96807098388672,-87.90133042768997,160.02
CLX46U,,4d012b,LX-GCL,B744,ELLX,KSEA,2020-03-31 21:50:37+00:00,2020-04-01 07:21:12+00:00,2020-04-01 00:00:00+00:00,49.61870956420898,6.187254253186678,0.0,47.45649719238281,-122.3078384399414,91.44
JIA5564,OH5564,a7eff7,,,KPHL,24FL,2020-03-31 21:50:39+00:00,2020-04-01 00:19:48+00:00,2020-04-01 00:00:00+00:00,39.87390033269332,-75.2298583984375,0.0,30.422492593021715,-87.0854919433594,556.26
UAL1190,UA1190,aaa590,N78506,B738,KEWR,KX39,2020-03-31 21:50:42+00:00,2020-04-01 00:22:29+00:00,2020-04-01 00:00:00+00:00,40.694383524231995,-74.16739030317825,0.0,28.2364460573358,-82.4058622472427,1226.82
N2746L,,a2b88d,N2746L,,,8OL1,2020-03-31 21:50:42+00:00,2020-04-01 00:06:56+00:00,2020-04-01 00:00:00+00:00,38.6757853879767,-96.36004638671876,1828.8,35.35244750976562,-96.17151260375977,2133.6
FFT539,F9539,a3a538,N334FR,,KDCA,CO12,2020-03-31 21:50:51+00:00,2020-04-01 01:10:09+00:00,2020-04-01 00:00:00+00:00,38.86869786149364,-77.04083251953125,304.8,39.96714446504237,-104.68597412109379,2057.4
SWA807,,aceb61,N931WN,B737,KPVD,,2020-03-31 21:50:58+00:00,2020-04-01 00:29:51+00:00,2020-04-01 00:00:00+00:00,41.72653198242188,-71.424428766424,0.0,28.85911560058594,-81.05892474834734,2887.98
EVA6018,,899123,,,WSSS,RCTP,2020-03-31 21:51:05+00:00,2020-04-01 04:10:45+00:00,2020-04-01 00:00:00+00:00,1.3710479736328118,104.0022614042638,304.8,25.07694567664195,121.2211234614534,-45.72
SKW3428,,a129b0,N174SY,E75L,KPDX,KSAN,2020-03-31 21:51:20+00:00,2020-04-01 01:57:19+00:00,2020-04-01 00:00:00+00:00,45.59266662597656,-122.58987054592221,0.0,32.729690551757805,-117.17369384765621,30.48
SWA800,,abd26b,N8609A,B738,KLGA,KDAL,2020-03-31 21:51:26+00:00,2020-04-01 01:01:05+00:00,2020-04-01 00:00:00+00:00,40.77110161215572,-73.85509144176137,0.0,32.82550048828125,-96.83382568359372,205.74
N118NG,,a04b1e,N118NG,,KDVT,26ID,2020-03-31 21:51:51+00:00,2020-04-01 01:54:22+00:00,2020-04-01 00:00:00+00:00,33.688178628177965,-112.0726776123047,304.8,48.444819046279136,-116.4469106573808,2057.4
THY6412,,4ba869,TC-JCI,A332,LEMD,LTBA,2020-03-31 21:51:53+00:00,2020-04-01 01:06:20+00:00,2020-04-01 00:00:00+00:00,40.45166015625,-3.5419921875,914.4,40.96852111816406,28.816162109375,-22.86
NKS1735,,acd961,N927NK,,,KPMP,2020-03-31 21:52:06+00:00,2020-04-01 00:05:21+00:00,2020-04-01 00:00:00+00:00,37.48924255371094,-77.55137991397936,3352.8,26.156771385063557,-80.04712618314302,1783.08
UAL717,UA717,a923ee,N68842,B739,KBOS,KLAX,2020-03-31 21:52:07+00:00,2020-04-01 03:54:42+00:00,2020-04-01 00:00:00+00:00,42.36222839355469,-70.97667347301137,0.0,33.9388624288268,-118.3681297302246,114.3
SAY9505,,424322,VP-BCH,B744,UUEE,EDFH,2020-03-31 21:52:10+00:00,2020-04-01 00:37:21+00:00,2020-04-01 00:00:00+00:00,55.96481323242188,37.37265846946023,304.8,49.906326552568856,7.22217456714527,640.08
AAL2688,AA2688,ac407d,N889NN,B738,KMIA,KSFO,2020-03-31 21:52:13+00:00,2020-04-01 04:11:29+00:00,2020-04-01 00:00:00+00:00,25.79205322265625,-80.37907918294272,609.6,37.61485290527344,-122.3602294921875,-45.72
AAL382,AA382,a0cdf3,N151AN,A321,KLAX,KBOS,2020-03-31 21:52:41+00:00,2020-04-01 02:42:59+00:00,2020-04-01 00:00:00+00:00,33.937465861692274,-118.4035491943359,0.0,42.34584045410156,-71.01437655362218,45.72
AAL2481,,ad8c4c,N972NN,B738,KDFW,TJIG,2020-03-31 21:52:57+00:00,2020-04-01 01:52:58+00:00,2020-04-01 00:00:00+00:00,32.91597010725636,-97.03001684072063,304.8,18.39106750488281,-66.21597290039061,1196.34
FDX980,,a066c7,N125FE,B763,,KLAX,2020-03-31 21:53:09+00:00,2020-04-01 01:32:59+00:00,2020-04-01 00:00:00+00:00,35.1566162109375,-90.40217808314732,4267.2,33.938186645507805,-118.37482685945471,83.82000000000002
ASA545,AS545,a70aa1,N553AS,B738,KPDX,KJFK,2020-03-31 21:53:18+00:00,2020-04-01 02:29:53+00:00,2020-04-01 00:00:00+00:00,45.594937599311436,-122.6205368041992,0.0,40.66282110699152,-73.7411082874645,129.54
SWA2295,,abe124,N8648A,B738,KSFO,KMDW,2020-03-31 21:53:29+00:00,2020-04-01 01:22:20+00:00,2020-04-01 00:00:00+00:00,37.62103271484375,-122.37133269614358,-304.8,41.78137827727754,-87.75668122047595,144.78
N72RK,,a9a2b4,N72RK,C206,KSJC,KSJC,2020-03-31 21:53:37+00:00,2020-04-01 00:27:40+00:00,2020-04-01 00:00:00+00:00,37.36254675913665,-121.92973261294159,-304.8,37.351001804157846,-121.91713416058079,0.0
SWA756,WN756,abd17b,,,KMDW,KPHX,2020-03-31 21:53:46+00:00,2020-04-01 01:19:57+00:00,2020-04-01 00:00:00+00:00,41.79166632183527,-87.74371479832847,0.0,33.44082641601562,-111.99435424804692,358.14
AAL1284,AA1284,abd3c7,N861NN,B738,KDFW,KFAT,2020-03-31 21:53:46+00:00,2020-04-01 01:02:26+00:00,2020-04-01 00:00:00+00:00,32.913162231445305,-97.03020629882809,304.8,36.76570051807468,-119.6979149351729,121.92
YEL5,,a789c3,N585PC,E55P,KAPF,KVGC,2020-03-31 21:53:58+00:00,2020-04-01 00:22:40+00:00,2020-04-01 00:00:00+00:00,26.16865539550781,-81.84493154849646,1219.2,42.87698519431938,-75.54827008928572,2110.74
CSJ213,,a0259c,N1086F,C208,,CYHM,2020-03-31 21:53:58+00:00,2020-04-01 01:57:44+00:00,2020-04-01 00:00:00+00:00,43.59828186035156,-95.57032385537786,4267.2,43.1841368594412,-79.96850149972101,304.8
UAL788,,ac0b80,N87513,B738,KSNA,KORD,2020-03-31 21:54:03+00:00,2020-04-01 01:08:53+00:00,2020-04-01 00:00:00+00:00,33.66024728548729,-117.87866592407231,0.0,41.97246357546014,-87.91555182878362,
N737PM,,a9e65d,N737PM,,KRAL,KAJO,2020-03-31 21:54:03+00:00,2020-04-01 00:55:09+00:00,2020-04-01 00:00:00+00:00,33.91903117551642,-117.4918556213379,609.6,33.87936401367188,-117.5184537926499,640.08
UAL2259,UA2259,ab48e8,N826UA,A319,KSAT,KIAD,2020-03-31 21:54:08+00:00,2020-04-01 00:36:22+00:00,2020-04-01 00:00:00+00:00,29.5644882978019,-98.4283447265625,609.6,38.947394419524635,-77.45555114746094,
MSQT674,,acd203,N925PA,,KCHD,KCHD,2020-03-31 21:54:13+00:00,2020-04-01 00:52:10+00:00,2020-04-01 00:00:00+00:00,33.26495361328125,-111.81884765625,304.8,33.2750244140625,-111.80467529296871,457.2
AFR4151,,3949e6,F-GSPG,B772,SPJC,LFPG,2020-03-31 21:54:48+00:00,2020-04-01 09:19:06+00:00,2020-04-01 00:00:00+00:00,-12.04408264160156,-77.10332936254042,304.8,49.02416164592161,2.5146404065583883,99.06
SWA802,,aa7aeb,N7745A,B737,,KBWI,2020-03-31 21:55:13+00:00,2020-04-01 01:24:27+00:00,2020-04-01 00:00:00+00:00,40.936362056408896,-112.2491247003729,3962.4,39.175802974377646,-76.70904541015625,160.02
AAL1816,,ad857e,N970UY,A321,KCLT,KDFW,2020-03-31 21:55:14+00:00,2020-04-01 00:26:58+00:00,2020-04-01 00:00:00+00:00,35.25792008739407,-80.97934804064157,914.4,32.85031127929688,-97.02625122070309,304.8
DAL524,,a8e279,N6715C,B752,KDTW,FL57,2020-03-31 21:55:22+00:00,2020-04-01 00:03:29+00:00,2020-04-01 00:00:00+00:00,42.28779602050781,-83.36844010786577,1524.0,28.69564819335938,-81.38001075157752,1516.38
UAL382,,a8e24d,N67134,B752,KIAH,KIAD,2020-03-31 21:55:41+00:00,2020-04-01 00:14:46+00:00,2020-04-01 00:00:00+00:00,29.983598094875532,-95.37324829101559,609.6,38.94411248675847,-77.44190979003906,114.3
ABW279,,43beb2,,,,EDDF,2020-03-31 21:55:44+00:00,2020-04-01 04:29:27+00:00,2020-04-01 00:00:00+00:00,56.33816528320312,88.57552268288352,9753.6,50.02838516235352,8.570853785464637,15.24
AAL531,AA531,ad6116,N961NN,B738,KTPA,KPHX,2020-03-31 21:56:14+00:00,2020-04-01 02:31:59+00:00,2020-04-01 00:00:00+00:00,27.93745422363281,-82.54727921395931,609.6,33.44082641601562,-112.0036376953125,350.52
MSQT111,,aa153f,N749PA,,KDVT,KDVT,2020-03-31 21:56:21+00:00,2020-04-01 00:37:27+00:00,2020-04-01 00:00:00+00:00,33.687789916992195,-112.0801653180804,304.8,33.68682861328125,-112.0964241027832,472.44
FDX363,FX363,adc1ef,N986FD,B752,,KBOI,2020-03-31 21:56:25+00:00,2020-04-01 01:27:57+00:00,2020-04-01 00:00:00+00:00,35.160781860351555,-90.46153788663901,4876.8,43.55464612023305,-116.19140625,944.88
DAL1763,,a486cc,N391DA,B738,KDTW,KSLC,2020-03-31 21:56:48+00:00,2020-04-01 01:26:18+00:00,2020-04-01 00:00:00+00:00,42.32542419433594,-83.36581837047231,1524.0,40.87330627441406,-112.106689453125,3147.06
SWA522,,a63388,N499WN,B737,KMCI,FL59,2020-03-31 21:57:20+00:00,2020-04-01 00:26:58+00:00,2020-04-01 00:00:00+00:00,39.31004333496094,-94.72441963527511,304.8,26.578162241790253,-81.69037452110877,388.62
UAL517,UA517,aa2ba1,N75425,B739,KDEN,KIAD,2020-03-31 21:57:25+00:00,2020-04-01 00:56:24+00:00,2020-04-01 00:00:00+00:00,39.874645168498404,-104.58380126953121,1828.8,38.94735950534626,-77.45414733886719,106.68
SWA2388,WN2388,abb245,N8528Q,B738,KTPA,KMDW,2020-03-31 21:57:27+00:00,2020-04-01 00:13:58+00:00,2020-04-01 00:00:00+00:00,27.939722093485173,-82.54911534926471,609.6,41.77880859375,-87.75972539728338,175.26
ABW238,,42435f,VP-BJC,G650,VHHH,UUEE,2020-03-31 21:57:45+00:00,2020-04-01 07:10:27+00:00,2020-04-01 00:00:00+00:00,22.29927062988281,113.9074485085227,0.0,55.98275756835938,37.49142733487216,434.34
FDX904,FX904,a7d69d,N604FE,MD11,,KPHX,2020-03-31 21:57:47+00:00,2020-04-01 00:53:26+00:00,2020-04-01 00:00:00+00:00,35.160415649414055,-90.45341024593432,5181.6,33.4288330078125,-112.0159423828125,327.66
N822G,,ab38df,N822G,,KADS,KADS,2020-03-31 21:58:20+00:00,2020-04-01 00:30:59+00:00,2020-04-01 00:00:00+00:00,32.968002319335945,-96.83624267578124,0.0,32.957401598914196,-96.8314781967475,205.74
CGRJP,,c07286,C-GRJP,ASTR,CFQ7,CYHM,2020-03-31 21:58:33+00:00,2020-04-01 01:19:53+00:00,2020-04-01 00:00:00+00:00,53.34173583984375,-113.43077741350442,2438.4,43.18276977539062,-79.96277565179867,320.04
N81CF,,ab073b,N81CF,,KBNA,KSAT,2020-03-31 21:58:34+00:00,2020-04-01 00:13:51+00:00,2020-04-01 00:00:00+00:00,36.12151065115201,-86.68090171002325,304.8,29.48606872558594,-98.50679837740385,518.1600000000002
ACA7153,,c023c7,C-FNOG,B789,CYOW,CYVR,2020-03-31 21:58:50+00:00,2020-04-01 02:24:41+00:00,2020-04-01 00:00:00+00:00,45.35572814941406,-75.58332170758928,914.4,49.19320678710938,-123.0962430513822,251.46
AAL1175,AA1175,adc8e7,N988AL,A321,KDFW,KSFO,2020-03-31 21:59:07+00:00,2020-04-01 01:36:15+00:00,2020-04-01 00:00:00+00:00,32.910049438476555,-97.03009643554684,304.8,37.615744380627646,-122.3624386994735,-53.34
UPS391,5X391,a59f22,N461UP,B752,MROC,KMIA,2020-03-31 21:59:28+00:00,2020-04-01 00:16:28+00:00,2020-04-01 00:00:00+00:00,9.990214978234242,-84.22198460019867,609.6,25.805208885063557,-80.17770443322523,518.1600000000002
SOO3605,9S3605,a67b07,N5167A,,KTPA,41IL,2020-03-31 21:59:36+00:00,2020-04-01 00:12:23+00:00,2020-04-01 00:00:00+00:00,27.93008422851562,-82.54966303987322,304.8,42.061762405654136,-89.10723309184228,883.9200000000002
ASA447,AS447,a4194d,N363VA,A320,KLAX,KSEA,2020-03-31 21:59:38+00:00,2020-04-01 00:14:28+00:00,2020-04-01 00:00:00+00:00,33.93765207064354,-118.4022903442383,0.0,47.45777893066406,-122.31793212890621,91.44
OXF461,,a2f293,,,KFFZ,KFFZ,2020-03-31 22:00:05+00:00,2020-04-01 01:45:34+00:00,2020-04-01 00:00:00+00:00,33.460647583007805,-111.72705688476559,304.8,33.460491633011124,-111.72731360610649,441.96
AAL264,,ac31a1,N885NN,B738,KMIA,KLGA,2020-03-31 22:00:11+00:00,2020-04-01 00:22:58+00:00,2020-04-01 00:00:00+00:00,25.79287254204184,-80.39105685252066,914.4,40.79554153701007,-73.86239485307175,76.2
AAY2433,G42433,a2af2a,N272NV,,KPGD,KGRR,2020-03-31 22:00:24+00:00,2020-04-01 00:21:34+00:00,2020-04-01 00:00:00+00:00,26.92240905761719,-81.9845408313679,0.0,42.861716060315146,-85.51345825195312,266.7
DAL1083,,a37023,N320US,A320,KDMA,KATL,2020-03-31 22:00:38+00:00,2020-04-01 00:43:37+00:00,2020-04-01 00:00:00+00:00,32.220199584960945,-110.9527404785156,2133.6,33.63180386818061,-84.4101333618164,411.48
AAL1696,AA1696,a708b0,N552UW,A321,KCLT,KPHX,2020-03-31 22:00:40+00:00,2020-04-01 02:02:45+00:00,2020-04-01 00:00:00+00:00,35.26322937011719,-80.99653244018555,914.4,33.44084658865201,-112.0035973373724,358.14
RPA4363,YX4363,a01097,N103HQ,E75S,KXNA,KLGA,2020-03-31 22:00:42+00:00,2020-04-01 00:28:59+00:00,2020-04-01 00:00:00+00:00,36.29510394597457,-94.31265973030253,609.6,40.80103470107257,-73.85796286843038,106.68
QXE2041,,a83569,N628QX,E75L,KLAX,KDAL,2020-03-31 22:00:44+00:00,2020-04-01 00:31:22+00:00,2020-04-01 00:00:00+00:00,33.937820434570305,-118.3992658342634,0.0,32.824264526367195,-96.83212280273438,205.74
SOO275,,a95ca4,N702GT,B77L,EDDP,OBBI,2020-03-31 22:00:45+00:00,2020-04-01 03:29:28+00:00,2020-04-01 00:00:00+00:00,51.41173281912076,12.20672607421875,0.0,26.26446533203125,50.64469247494103,-38.1
QFA575,QF575,7c6d9a,VH-VXO,B738,YSSY,YPPH,2020-03-31 22:01:06+00:00,2020-04-01 02:36:27+00:00,2020-04-01 00:00:00+00:00,-33.92706298828125,151.17086605149868,0.0,-31.95698547363281,115.96019897460941,7.62
SWA1576,,abe82c,N8665D,B738,KDAL,KDCA,2020-03-31 22:01:38+00:00,2020-04-01 00:18:27+00:00,2020-04-01 00:00:00+00:00,32.85855102539062,-96.85827026367184,304.8,38.80508422851562,-77.03320710555369,243.84
LCO1721,,a6c7b2,N536LA,,,SBKP,2020-03-31 22:01:48+00:00,2020-04-01 00:36:35+00:00,2020-04-01 00:00:00+00:00,-8.641445353879767,-35.42489413557382,6096.0,-23.00700042207365,-47.13506062825519,632.46
ANZ6003,,c8187e,ZK-OKA,B772,WSSS,NZCH,2020-03-31 22:01:49+00:00,2020-04-01 07:34:47+00:00,2020-04-01 00:00:00+00:00,1.396427477820445,104.01268268453659,304.8,-43.49501270358849,172.5251770019531,-38.1
SWA1154,,abe00f,N8640D,B738,KDCA,02XS,2020-03-31 22:02:04+00:00,2020-04-01 01:08:49+00:00,2020-04-01 00:00:00+00:00,38.86739439883475,-77.04046630859375,304.8,30.16035461425781,-97.65687830307905,243.84
CKS396,,a9675d,N705CK,B744,LPPT,KIAD,2020-03-31 22:02:33+00:00,2020-04-01 04:54:13+00:00,2020-04-01 00:00:00+00:00,38.75366728184586,-9.150146484375,304.8,38.94717407226562,-77.45964382005775,121.92
LBQ782,,a387f4,N3267N,,KLZU,NC32,2020-03-31 22:02:35+00:00,2020-04-01 00:22:28+00:00,2020-04-01 00:00:00+00:00,34.036947993908896,-83.94023895263672,914.4,36.04495239257812,-80.31457901000977,1874.52
N812PA,,ab1210,N812PA,PC12,,OH22,2020-03-31 22:02:45+00:00,2020-04-01 02:03:28+00:00,2020-04-01 00:00:00+00:00,26.15109201204979,-80.69774921123799,2133.6,40.747266866393005,-81.8073827570135,754.38
CJT246,W8246,c04aee,C-GCJT,B752,TXKF,KEWR,2020-03-31 22:02:48+00:00,2020-04-01 00:08:25+00:00,2020-04-01 00:00:00+00:00,32.36255710407839,-64.6700115593112,0.0,40.681721315545545,-74.17163502086294,7.62
NKS124,NK124,a86ddf,N642NK,A320,KRSW,KORD,2020-03-31 22:02:54+00:00,2020-04-01 00:38:57+00:00,2020-04-01 00:00:00+00:00,26.52557373046875,-81.77103294516508,304.8,41.97255667993578,-87.91366754576218,175.26
SKW5601,,a19ecf,N203SY,E75L,KDEN,KIAH,2020-03-31 22:03:06+00:00,2020-04-01 01:05:22+00:00,2020-04-01 00:00:00+00:00,39.82367046808792,-104.64208984375,1828.8,30.00723266601562,-95.26557473575365,335.28
RPA5937,YX5937,ab1d06,N815MD,E170,KMCI,KBOS,2020-03-31 22:03:09+00:00,2020-04-01 00:36:03+00:00,2020-04-01 00:00:00+00:00,39.3065185546875,-94.72543467646057,304.8,42.34872436523438,-71.01300326260656,22.86
UAL1867,,ac1988,N879UA,,KDEN,KBOS,2020-03-31 22:03:10+00:00,2020-04-01 01:25:28+00:00,2020-04-01 00:00:00+00:00,39.87803649902344,-104.5822607952615,1828.8,42.345703125,-71.01437655362218,53.34
RPA4574,YX4574,a08714,N133HQ,E75S,KDCA,,2020-03-31 22:03:14+00:00,2020-04-01 00:12:24+00:00,2020-04-01 00:00:00+00:00,38.87009442862818,-77.0406494140625,304.8,30.768887794623943,-88.65884399414062,8702.04
SWA1501,,abf351,N8695D,B738,KMDW,KLAS,2020-03-31 22:03:41+00:00,2020-04-01 01:41:12+00:00,2020-04-01 00:00:00+00:00,41.785102456302965,-87.75195454442225,0.0,36.07365495067532,-115.121758643617,670.5600000000002
ASA1693,AS1693,abb0a2,N852VA,A320,KCMH,KSEA,2020-03-31 22:03:47+00:00,2020-04-01 02:44:58+00:00,2020-04-01 00:00:00+00:00,40.00103449417373,-82.8713087602095,304.8,47.45892333984375,-122.31793212890621,83.82000000000002
UAL2744,,a3a0ca,N33284,B738,KAUS,KPHX,2020-03-31 22:04:07+00:00,2020-04-01 00:11:14+00:00,2020-04-01 00:00:00+00:00,30.211005776615465,-97.67999267578124,304.8,33.440872192382805,-111.995068359375,358.14
UAL2370,,a50119,N421UA,A320,KPHX,KORD,2020-03-31 22:04:13+00:00,2020-04-01 00:56:56+00:00,2020-04-01 00:00:00+00:00,33.43112182617188,-112.01627197265628,304.8,41.97245193740068,-87.91448193927141,175.26
SAS9240,,47880d,LN-RKT,A333,ESSA,VHHH,2020-03-31 22:04:15+00:00,2020-04-01 07:49:11+00:00,2020-04-01 00:00:00+00:00,59.6136474609375,17.946533203125,304.8,22.313651392015355,113.90635172526041,-7.62
RPA4354,,a0835d,N132HQ,E75S,KPHL,KRSW,2020-03-31 22:04:20+00:00,2020-04-01 00:40:59+00:00,2020-04-01 00:00:00+00:00,39.87281799316406,-75.23515120796537,0.0,26.57220355534957,-81.6995121882512,320.04
AAL1954,AA1954,ac8577,,,KDCA,KMIA,2020-03-31 22:04:33+00:00,2020-04-01 00:18:59+00:00,2020-04-01 00:00:00+00:00,38.87270135394597,-77.04278564453125,304.8,25.80587768554688,-80.176035563151,510.54
JKR15,,a0e08e,N156AW,,,KFRG,2020-03-31 22:04:33+00:00,2020-04-01 00:21:42+00:00,2020-04-01 00:00:00+00:00,45.21647644042969,-96.00285121372768,13106.4,40.74179077148438,-73.4144287109375,60.96
MAL8090,,c0202d,C-FMEU,B752,CYYC,CYYZ,2020-03-31 22:04:45+00:00,2020-04-01 01:18:53+00:00,2020-04-01 00:00:00+00:00,51.10323113910222,-114.0213775634766,914.4,43.6754150390625,-79.66224847837934,152.4
SWA2185,,aa3518,N757LV,B737,KAUS,KDEN,2020-03-31 22:05:11+00:00,2020-04-01 00:02:11+00:00,2020-04-01 00:00:00+00:00,30.20997619628906,-97.67890481387865,304.8,39.916774943723524,-104.659423828125,1981.2
N603BA,,a7d27e,N603BA,PC12,KISP,KTYS,2020-03-31 22:05:18+00:00,2020-04-01 01:34:48+00:00,2020-04-01 00:00:00+00:00,40.77809143066406,-73.12689208984375,0.0,35.79587774761652,-84.00912021068814,358.14
N255RA,,a26b89,N255RA,C25B,KADS,KAPA,2020-03-31 22:05:36+00:00,2020-04-01 00:01:51+00:00,2020-04-01 00:00:00+00:00,32.974502563476555,-96.83909912109372,0.0,39.541098384533896,-104.84954833984379,1927.86
BOX513,,3c4589,D-AALI,B77L,VHHH,OMDB,2020-03-31 22:05:37+00:00,2020-04-01 06:03:52+00:00,2020-04-01 00:00:00+00:00,22.3006633176642,113.91179402669269,0.0,25.26411437988281,55.35504659016928,
JZA17,QK17,c052e0,C-GFJZ,CRJ9,CCV4,CYUL,2020-03-31 22:05:51+00:00,2020-04-01 00:12:27+00:00,2020-04-01 00:00:00+00:00,47.62456861592955,-52.90712796724762,1524.0,45.47004318237305,-73.72723715645924,
KLM428,,485b45,PH-BKF,B78X,OMDB,EHAM,2020-03-31 22:06:38+00:00,2020-04-01 05:42:31+00:00,2020-04-01 00:00:00+00:00,25.26236343383789,55.35087585449219,0.0,52.29510808395127,4.752842494419643,-99.06
AAL2886,AA2886,ad945a,N974UY,A321,KLAX,KORD,2020-03-31 22:06:39+00:00,2020-04-01 01:35:29+00:00,2020-04-01 00:00:00+00:00,33.93704689155191,-118.4080123901367,0.0,41.97246551513672,-87.91567195545542,
DAL2188,DL2188,abe579,N866DN,B739,KATL,KLAX,2020-03-31 22:06:57+00:00,2020-04-01 02:41:40+00:00,2020-04-01 00:00:00+00:00,33.646728515625,-84.4344158561862,304.8,33.952835083007805,-118.3948937240912,76.2
SWA3498,,a1c2f1,N212WN,B737,KHOU,KDEN,2020-03-31 22:07:04+00:00,2020-04-01 00:21:19+00:00,2020-04-01 00:00:00+00:00,29.67570159394862,-95.28722426470593,304.8,39.91351628707627,-104.65924072265621,1965.96
UPS9709,,a1025a,N164UP,A306,KPDX,KPHX,2020-03-31 22:07:27+00:00,2020-04-01 00:13:29+00:00,2020-04-01 00:00:00+00:00,45.59147644042969,-122.6119101919779,0.0,33.42883611129502,-112.0039897062341,350.52
UAE9831,,896310,A6-ENN,B77W,VOBL,OMDB,2020-03-31 22:07:29+00:00,2020-04-01 01:29:27+00:00,2020-04-01 00:00:00+00:00,13.20705607786017,77.72354929070724,914.4,25.25022474385924,55.36548398575693,
UAL289,,a46d4a,N38454,B739,KFTG,FL57,2020-03-31 22:07:37+00:00,2020-04-01 00:58:44+00:00,2020-04-01 00:00:00+00:00,39.86553955078125,-104.56219880477242,2133.6,28.65560240664724,-81.47746366613052,1882.14
AAL2652,AA2652,a023a5,N108NN,A321,KJFK,KSFO,2020-03-31 22:07:53+00:00,2020-04-01 04:22:09+00:00,2020-04-01 00:00:00+00:00,40.64359503277277,-73.76888621937144,0.0,37.61686163433527,-122.36506586489469,-53.34
MSQT356,,ab35d8,N821PA,,KDVT,KDVT,2020-03-31 22:08:08+00:00,2020-04-01 00:46:10+00:00,2020-04-01 00:00:00+00:00,33.68775965803761,-112.0808601379395,304.8,33.68910967293432,-112.0906448364258,480.06
SBI1172,S71172,4248db,VQ-BDE,A320,UUDD,UUDD,2020-03-31 22:08:16+00:00,2020-04-01 03:15:34+00:00,2020-04-01 00:00:00+00:00,55.41265869140625,37.882636575137866,0.0,55.38855083918167,37.91115500710227,259.08
AAL1578,AA1578,acdbef,N928AN,B738,KDFW,KMSP,2020-03-31 22:08:33+00:00,2020-04-01 00:08:35+00:00,2020-04-01 00:00:00+00:00,32.91119384765625,-97.02971191406247,304.8,44.89926095736229,-93.26052782012192,373.38
DAL1355,,abd69d,N862DN,B739,KDEN,KATL,2020-03-31 22:08:34+00:00,2020-04-01 00:25:22+00:00,2020-04-01 00:00:00+00:00,39.87580897444386,-104.5889892578125,2133.6,33.63185042041843,-84.40893173217773,403.86
SWA2120,WN2120,ad694c,N963WN,B737,KRSW,82PA,2020-03-31 22:08:39+00:00,2020-04-01 00:09:45+00:00,2020-04-01 00:00:00+00:00,26.530306541313557,-81.76432096041162,304.8,40.40286254882812,-80.236083984375,2042.16
AAL1792,AA1792,aa35e1,N757UW,A319,KCMH,KPHX,2020-03-31 22:08:56+00:00,2020-04-01 01:55:57+00:00,2020-04-01 00:00:00+00:00,40.001453464314096,-82.87336869673294,304.8,33.44084658865201,-112.00298075773279,358.14
PBD516,DP516,42438e,,,,,2020-03-31 22:08:57+00:00,2020-04-01 03:10:25+00:00,2020-04-01 00:00:00+00:00,50.93705749511719,45.62584954339105,11887.2,59.8137600139036,30.91637973127694,1424.94
N699BW,,a94c53,N699BW,BE20,KCMA,ID27,2020-03-31 22:08:59+00:00,2020-04-01 01:19:42+00:00,2020-04-01 00:00:00+00:00,34.213760375976555,-119.1003729372608,0.0,47.7693460755429,-116.8476280799279,769.62
UAL601,,aa8a26,N77871,B753,FD83,KSFO,2020-03-31 22:09:03+00:00,2020-04-01 03:37:19+00:00,2020-04-01 00:00:00+00:00,28.30448913574219,-81.36807368351863,1524.0,37.614208156779654,-122.3587367845618,-30.48
